mgi_id	viability	wol	mp_term_id_homozygote	mp_term_id_heterozygote	mp_term_id_hemizygote	mp_term_name_homozygote	mp_term_name_heterozygote	mp_term_name_hemizygote	allele_symbol_homozygote	allele_symbol_heterozygote	allele_symbol_hemizygote	strain_name_homozygote	strain_name_heterozygote	strain_name_hemizygote	procedure_name_successful	hom_early_adult	hem_early_adult	sucessful_procedures_13	ortholog	hgnc_id	gene_symbol	mean_depmap_gene_effect_score	depmap_essential_05	depmap_essential_1	fusil_all	fusil	max_col_raw	max_col_norm	max_tissue_raw	max_tissue_norm
MGI:1916942	viable	NA	MP:0002606|MP:0005553|MP:0001399|MP:0005016|MP:0000219|MP:0002874|MP:0005565|MP:0001566|MP:0005419|MP:0010088|MP:0002875	NA	NA	increased basophil cell number|increased circulating creatinine level|hyperactivity|decreased lymphocyte cell number|increased neutrophil cell number|decreased hemoglobin content|increased blood urea nitrogen level|increased circulating phosphate level|decreased circulating serum albumin level|decreased circulating fructosamine level|decreased erythrocyte cell number	NA	NA	Hddc2<em1(IMPC)H>	NA	NA	C57BL/6NTac	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	15	0	yes	one2one	HGNC:21078	HDDC2	0.00179444311038635	n	n	VP	VP	8	8	Brain_Amygdala	Brain_Amygdala
MGI:1916943	viable	NA	MP:0002135|MP:0000598|MP:0000601|MP:0000194|MP:0002989|MP:0002060	NA	NA	abnormal kidney morphology|abnormal liver morphology|small liver|increased circulating calcium level|small kidney|abnormal skin morphology	NA	NA	Pof1b<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:13711	POF1B	0.0412514917154446	n	n	VP	VP	55	55	Skin_Sun_Exposed_Lower_leg	Skin_Sun_Exposed_Lower_leg
MGI:1916947	subviable	NA	MP:0000186|MP:0000218|MP:0001314|MP:0001926|MP:0002968|MP:0010024|MP:0001307|MP:0005477|MP:0001304|MP:0001512|MP:0005179|MP:0001312|MP:0008346|MP:0000063|MP:0005560|MP:0001303|MP:0001258|MP:0003443|MP:0004738|MP:0003961|MP:0003795|MP:0005633|MP:0010124|MP:0001925|MP:0006358|MP:0000219|MP:0011110|MP:0003019|MP:0005566	MP:0000186|MP:0002874|MP:0005179	NA	decreased circulating HDL cholesterol level|increased leukocyte cell number|corneal opacity|female infertility|increased circulating alkaline phosphatase level|increased total body fat amount|fused cornea and lens|increased circulating thyroxine level|cataract|trunk curl|decreased circulating cholesterol level|abnormal cornea morphology|increased gamma-delta T cell number|decreased bone mineral density|decreased circulating glucose level|abnormal lens morphology|decreased body length|increased circulating glycerol level|abnormal auditory brainstem response|decreased lean body mass|abnormal bone structure|increased circulating sodium level|decreased bone mineral content|male infertility|absent pinna reflex|increased neutrophil cell number|preweaning lethality, incomplete penetrance|increased circulating chloride level|decreased blood urea nitrogen level	decreased circulating HDL cholesterol level|decreased hemoglobin content|decreased circulating cholesterol level	NA	Camsap3<tm1a(EUCOMM)Wtsi>	Camsap3<tm1a(EUCOMM)Wtsi>	NA	C57BL/6N	C57BL/6N	NA	Anti-nuclear antibody assay|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Bone marrow immunophenotyping|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Ear epidermis immunophenotyping|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Mesenteric Lymph Node Immunophenotyping|Spleen Immunophenotyping|Viability Primary Screen|Whole blood peripheral blood leukocyte immunophenotyping|X-ray	20	0	yes	one2one	HGNC:29307	CAMSAP3	-0.0907997030679029	n	n	SV	SV	55	54	Skin_Sun_Exposed_Lower_leg	Skin_Not_Sun_Exposed_Suprapubic
MGI:1916950	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Viability Primary Screen|X-ray	14	0	yes	one2one	HGNC:22989	COL22A1	0.0951061674704113	n	n	VnP	VnP	52	52	Pituitary	Pituitary
MGI:1916951	lethal	not determined	MP:0011100	NA	NA	preweaning lethality, complete penetrance	NA	NA	Slc7a6os<em1(IMPC)Bay>	NA	NA	C57BL/6N	NA	NA	NA	NA	NA	NA	one2one	HGNC:25807	SLC7A6OS	-1.04613930382452	y	y	CL	CL	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:1916956	lethal	early lethal	MP:0013292|MP:0011100	MP:0000745	NA	embryonic lethality prior to organogenesis|preweaning lethality, complete penetrance	tremors	NA	Lrr1<em1(IMPC)H>	Lrr1<em1(IMPC)H>	NA	C57BL/6NTac	C57BL/6NTac	NA	NA	NA	NA	NA	one2one	HGNC:19742	LRR1	-2.28061997492996	y	y	CL	CL	64	64	Testis	Testis
MGI:1916960	viable	NA	MP:0001325|MPATH:127|MP:0005576|MP:0001529|MP:0005574|MPATH:29|MP:0003961|MP:0002764|MP:0005562	MPATH:127|MPATH:29	NA	abnormal retina morphology|atrophy|decreased pulmonary ventilation|abnormal vocalization|decreased pulmonary respiratory rate|cataract|decreased lean body mass|short tibia|decreased mean corpuscular hemoglobin	atrophy|cataract	NA	Arap1<tm1b(EUCOMM)Wtsi>|Arap1<tm1(NCOM)Cmhd>	Arap1<tm1b(EUCOMM)Wtsi>	NA	C57BL/6NCrl|C57BL/6N	C57BL/6NCrl	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Hematology|Histopathology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Viability Primary Screen|X-ray	17	0	yes	one2one	HGNC:16925	ARAP1	-0.118378639133312	n	n	VP	VP	68	68	Whole_Blood	Whole_Blood
MGI:1916966	viable	NA	MP:0002075|MP:0002110|MP:0002797|MP:0002874|MP:0000208|MP:0005565|MP:0003961|MP:0010124|MP:0002875|MP:0011396|MP:0001926|MP:0001303|MP:0013279|MP:0001399|MP:0003795|MP:0010024|MP:0001556|MP:0010053|MP:0001925|MP:0001402|MP:0000063|MP:0010506|MP:0000218|MP:0005102|MP:0002111|MP:0005561|MP:0005178|MP:0002574	MP:0002968|MP:0001363|MP:0001325	NA	abnormal coat/hair pigmentation|abnormal digit morphology|increased thigmotaxis|decreased hemoglobin content|decreased hematocrit|increased blood urea nitrogen level|decreased lean body mass|decreased bone mineral content|decreased erythrocyte cell number|abnormal sleep behavior|female infertility|abnormal lens morphology|increased fasting circulating glucose level|hyperactivity|abnormal bone structure|increased total body fat amount|increased circulating HDL cholesterol level|decreased grip strength|male infertility|decreased locomotor activity|decreased bone mineral density|prolonged RR interval|increased leukocyte cell number|abnormal iris pigmentation|abnormal tail morphology|increased mean corpuscular hemoglobin|increased circulating cholesterol level|increased vertical activity	increased circulating alkaline phosphatase level|increased anxiety-related response|abnormal retina morphology	NA	Trip13<tm1.1(KOMP)Vlcg>|Trip13<em1(IMPC)J>	Trip13<tm1.1(KOMP)Vlcg>	NA	C57BL/6NJ	C57BL/6NJ	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Electroconvulsive Threshold Testing|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Histopathology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Plasma Chemistry|Rotarod|Sleep Wake|Tail Suspension|Viability Primary Screen	23	0	yes	one2one	HGNC:12307	TRIP13	-0.375498568290389	n	n	VP	VP	64	64	Testis	Testis
MGI:1916969	lethal	early lethal	MP:0011100|MP:0013292	MP:0001513|MP:0009142	NA	preweaning lethality, complete penetrance|embryonic lethality prior to organogenesis	limb grasping|decreased prepulse inhibition	NA	Cad<em1(IMPC)Mbp>	Cad<em1(IMPC)Mbp>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:1424	CAD	-0.474869546039915	n	n	DL	DL	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:1916971	viable	NA	MP:0010052|MP:0001297|MP:0002092	NA	NA	increased grip strength|microphthalmia|abnormal eye morphology	NA	NA	Nkiras1<em1(IMPC)Ccpcz>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Dark-Light Test|Echo|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Immunophenotyping|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	22	0	yes	one2one	HGNC:17899	NKIRAS1	0.0469047317193661	n	n	VP	VP	11	14	Brain_Cerebellar_Hemisphere	Brain_Frontal_Cortex_BA9
MGI:1916973	lethal	early lethal	MP:0013292|MP:0011100	MP:0010053|MP:0004738|MP:0010097	NA	embryonic lethality prior to organogenesis|preweaning lethality, complete penetrance	decreased grip strength|abnormal auditory brainstem response|abnormal retina blood vessel morphology	NA	Rpain<em1(IMPC)J>	Rpain<em1(IMPC)J>	NA	C57BL/6NJ	C57BL/6NJ	NA	NA	NA	NA	NA	one2one	HGNC:28641	RPAIN	-1.12558115392185	y	y	CL	CL	47	47	Ovary	Ovary
MGI:1916974	lethal	intermediate lethal	MP:0011100|MP:0013293	MP:0004952|MP:0005505|MP:0002591|MP:0000220|MP:0002599|MP:0001126|MP:0005562|MP:0001488	NA	preweaning lethality, complete penetrance|embryonic lethality prior to tooth bud stage	increased spleen weight|thrombocytosis|decreased mean corpuscular volume|increased monocyte cell number|increased mean platelet volume|abnormal ovary morphology|decreased mean corpuscular hemoglobin|increased startle reflex	NA	Rnaseh2a<em1(IMPC)Tcp>	Rnaseh2a<em1(IMPC)Tcp>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:18518	RNASEH2A	-0.272945088572821	n	n	DL	DL	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:1916978	viable	NA	MP:0000692|MP:0000689|MP:0005015|MP:0001147|MP:0001146|MP:0010851|MP:0000703|MP:0013763|MP:0010169|MP:0004953|MP:0013771|MP:0020421|MP:0008074|MP:0013436|MP:0008078|MP:0000709|MP:0005013|MP:0001402|MP:0000218|MP:0009709|MP:0001120|MP:0002966	NA	NA	small spleen|abnormal spleen morphology|increased T cell number|small testis|abnormal testis morphology|decreased effector memory CD8-positive, alpha-beta T cell number|abnormal thymus morphology|increased T-helper cell number|decreased CD4-positive, CD25-positive, alpha-beta regulatory T cell number|decreased spleen weight|decreased effector memory T-helper cell number|increased freezing behavior|increased CD4-positive, alpha-beta T cell number|increased CD8-positive, naive alpha-beta T cell number|increased CD8-positive, alpha-beta T cell number|enlarged thymus|increased lymphocyte cell number|decreased locomotor activity|increased leukocyte cell number|hydrometra|abnormal uterus morphology|decreased circulating alkaline phosphatase level	NA	NA	Card11<em1(IMPC)Ccpcz>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Dark-Light Test|Echo|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Immunophenotyping|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Lung mechanics by forced oscillations|Open Field|Organ Weight|Viability Primary Screen|X-ray	23	0	yes	one2one	HGNC:16393	CARD11	-0.0176196783753875	n	n	VP	VP	57	57	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate
MGI:1916987	lethal	late lethal	MP:0001785|MP:0011100	MP:0001417	NA	edema|preweaning lethality, complete penetrance	decreased exploration in new environment	NA	Ttl<tm1b(EUCOMM)Wtsi>	Ttl<tm1b(EUCOMM)Wtsi>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:21586	TTL	-0.0722512746421604	n	n	DL	DL	22	45	Cells_Cultured_fibroblasts	Muscle_Skeletal
MGI:1916992	lethal	late lethal	MP:0011100|MP:0002080|MP:0000428|MP:0001785	MP:0001489	NA	preweaning lethality, complete penetrance|prenatal lethality|abnormal craniofacial morphology|edema	decreased startle reflex	NA	Tm2d2<em1(IMPC)Bay>	Tm2d2<em1(IMPC)Bay>	NA	C57BL/6N	C57BL/6N	NA	NA	NA	NA	NA	one2one	HGNC:24127	TM2D2	-0.285807134485123	n	n	DL	DL	22	41	Cells_Cultured_fibroblasts	Liver_Mixed_Cell
MGI:1916995	viable	NA	MP:0000195|MP:0000221	NA	NA	decreased circulating calcium level|decreased leukocyte cell number	NA	NA	Pold4<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	one2one	HGNC:14106	POLD4	-0.164413680938706	n	n	VP	VP	57	57	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate
MGI:1916996	lethal	conflicting	MP:0011100|MP:0013292	MP:0000702|MP:0002339|MP:0001914|MP:0009142	NA	preweaning lethality, complete penetrance|embryonic lethality prior to organogenesis	enlarged lymph nodes|abnormal lymph node morphology|hemorrhage|decreased prepulse inhibition	NA	Znhit6<em1(IMPC)Mbp>	Znhit6<em1(IMPC)Mbp>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:26089	ZNHIT6	-0.765964376677232	y	n	CL	CL	22	22	Cells_Cultured_fibroblasts	Cells_Cultured_fibroblasts
MGI:1916998	viable	NA	MP:0005634|MP:0003020|MP:0001325	NA	NA	decreased circulating sodium level|decreased circulating chloride level|abnormal retina morphology	NA	NA	Aldh16a1<tm1a(EUCOMM)Wtsi>	NA	NA	C57BL/6N	NA	NA	Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Viability Primary Screen|X-ray	13	0	yes	one2one	HGNC:28114	ALDH16A1	0.0201493080509151	n	n	VP	VP	57	57	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate
MGI:1917004	viable	NA	MP:0000221|MP:0004151|MP:0002874|MP:0002875|MP:0005505|MPATH:134|MPATH:127|MPATH:595|MP:0010088|MPATH:133|MP:0005633|MP:0005561|MP:0001925|MP:0000208|MP:0010067|MPATH:14|MP:0005344	NA	NA	decreased leukocyte cell number|decreased circulating iron level|decreased hemoglobin content|decreased erythrocyte cell number|thrombocytosis|hyperplasia|atrophy|extramedullary hemopoiesis|decreased circulating fructosamine level|hypoplasia|increased circulating sodium level|increased mean corpuscular hemoglobin|male infertility|decreased hematocrit|increased red blood cell distribution width|process of degenerative change|increased circulating bilirubin level	NA	NA	Fbxo7<tm1a(EUCOMM)Wtsi>	NA	NA	C57BL/6N	NA	NA	Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Histopathology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Viability Primary Screen|X-ray	14	0	yes	one2one	HGNC:13586	FBXO7	-0.031089577272386	n	n	VP	VP	68	68	Whole_Blood	Whole_Blood
MGI:1917028	viable	NA	MP:0000689|MP:0000639	NA	NA	abnormal spleen morphology|abnormal adrenal gland morphology	NA	NA	Mb21d2<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Organ Weight|Viability Primary Screen|X-ray	21	0	yes	one2one	HGNC:30438	MB21D2	-0.040894478661951	n	n	VP	VP	22	22	Cells_Cultured_fibroblasts	Cells_Cultured_fibroblasts
MGI:1917034	viable	NA	MP:0002965|MP:0005343|MP:0000063|MP:0005553|MP:0000194	NA	NA	increased circulating serum albumin level|increased circulating aspartate transaminase level|decreased bone mineral density|increased circulating creatinine level|increased circulating calcium level	NA	NA	1500009L16Rik<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Hole-board Exploration|Insulin Blood Level|Light-Dark Test|Open Field|Organ Weight|Viability Primary Screen|X-ray	21	0	yes	one2one	HGNC:35164	C12orf75	-0.0853780961766494	n	n	VP	VP	6	6	Artery_Tibial	Artery_Tibial
MGI:1917036	lethal	no data	MP:0011100	NA	NA	preweaning lethality, complete penetrance	NA	NA	Tprkb<em1(IMPC)Bay>	NA	NA	C57BL/6N	NA	NA	NA	NA	NA	NA	one2one	HGNC:24259	TPRKB	-0.595719636810383	y	n	CL	CL	64	45	Testis	Muscle_Skeletal
MGI:1917037	viable	NA	MP:0002997|MP:0020421|MP:0001146	NA	NA	enlarged seminal vesicle|increased freezing behavior|abnormal testis morphology	NA	NA	Anxa13<em1(IMPC)Kmpc>	NA	NA	C57BL/6NTac	NA	NA	Auditory Brain Stem Response|Combined SHIRPA and Dysmorphology|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Viability Primary Screen|X-ray	13	0	yes	one2one	HGNC:536	ANXA13	-0.135839539934047	n	n	VP	VP	42	58	Liver_Portal_Tract	Small_Intestine_Terminal_Ileum_Mixed_Cell
MGI:1917047	viable	NA	MP:0004930|MP:0002135	NA	NA	small epididymis|abnormal kidney morphology	NA	NA	1600029I14Rik<tm1b(KOMP)Wtsi>	NA	NA	C57BL/6NTac	NA	NA	Auditory Brain Stem Response|Echo|Electrocardiogram (ECG)|Gross Pathology and Tissue Collection|Indirect Calorimetry|Viability Primary Screen|X-ray	7	0	no	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:1917066	viable	NA	MP:0005564|MP:0005634|MP:0009208|MP:0009198|MP:0004151	NA	NA	increased hemoglobin content|decreased circulating sodium level|abnormal female genitalia morphology|abnormal male genitalia morphology|decreased circulating iron level	NA	NA	Mzb1<em1(IMPC)Ccpcz>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Echo|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Immunophenotyping|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Lung mechanics by forced oscillations|Open Field|Organ Weight|Viability Primary Screen|X-ray	20	0	yes	one2one	HGNC:30125	MZB1	-0.00347788181571928	n	n	VP	VP	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:1917076	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Body Composition (DEXA lean/fat)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Viability Primary Screen	8	0	no	one2one	HGNC:13368	MS4A10	-0.0781376834938872	n	n	VnP_insufficient_procedures	NA	58	58	Small_Intestine_Terminal_Ileum_Mixed_Cell	Small_Intestine_Terminal_Ileum_Mixed_Cell
MGI:1917084	viable	NA	MP:0001556|MP:0013278|MP:0005561|MP:0002833|MP:0005178	NA	NA	increased circulating HDL cholesterol level|decreased fasting circulating glucose level|increased mean corpuscular hemoglobin|increased heart weight|increased circulating cholesterol level	NA	NA	Rab43<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Electroconvulsive Threshold Testing|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Plasma Chemistry|Rotarod|Sleep Wake|Tail Suspension|Viability Primary Screen	24	0	yes	one2one	HGNC:19983	RAB43	-0.204464029421943	n	n	VP	VP	68	68	Whole_Blood	Whole_Blood
